dataset,split,video_id,video_path,label_id,budget,coverage,stride,pred_id,correct_top1,correct_top5,confidence,decode_time_s,inference_time_s,total_time_s,source_frames,candidate_frames,processed_frames,model_input_frames,skipped,error
somethingv2,validation,124242,data/Something_data/videos_full/124242.webm,5,8,100,4,66,False,True,0.5145079493522644,0.058574858820065856,0.0014931931582395919,1.7690137659665197,52,8,8,8,False,
somethingv2,validation,196092,data/Something_data/videos_full/196092.webm,5,8,100,4,14,False,False,0.802551805973053,0.12399735301733017,0.0014931931582395919,1.709485898958519,44,8,8,8,False,
somethingv2,validation,82636,data/Something_data/videos_full/82636.webm,5,8,100,4,49,False,False,0.14223018288612366,0.13263394706882536,0.0014931931582395919,1.5847476010676473,31,8,8,8,False,
somethingv2,validation,82479,data/Something_data/videos_full/82479.webm,5,8,100,4,5,True,True,0.26370957493782043,0.13715134118683636,0.0014931931582395919,1.4510384160093963,64,8,8,8,False,
somethingv2,validation,36639,data/Something_data/videos_full/36639.webm,5,8,100,4,2,False,False,0.14340779185295105,0.1133078730199486,0.0014931931582395919,1.3131038639694452,51,8,8,8,False,
somethingv2,validation,51932,data/Something_data/videos_full/51932.webm,6,8,100,4,130,False,False,0.4708199203014374,0.19055747194215655,0.0014931931582395919,1.1988033931702375,61,8,8,8,False,
somethingv2,validation,162318,data/Something_data/videos_full/162318.webm,6,8,100,4,160,False,False,0.09157370775938034,0.08379035000689328,0.0014931931582395919,1.0072967489250004,40,8,8,8,False,
somethingv2,validation,196675,data/Something_data/videos_full/196675.webm,6,8,100,4,6,True,True,0.9990239143371582,0.10783607792109251,0.0014931931582395919,0.9226895719766617,56,8,8,8,False,
somethingv2,validation,219646,data/Something_data/videos_full/219646.webm,6,8,100,4,53,False,False,0.09898952394723892,0.12867765594273806,0.0014931931582395919,0.8137543061748147,50,8,8,8,False,
somethingv2,validation,190668,data/Something_data/videos_full/190668.webm,6,8,100,4,59,False,False,0.518373429775238,0.06348234508186579,0.0014931931582395919,0.6842117558699101,26,7,8,8,False,
somethingv2,validation,161643,data/Something_data/videos_full/161643.webm,6,8,100,4,6,True,True,0.7806051969528198,0.09821232501417398,0.0014931931582395919,0.620000576833263,45,8,8,8,False,
somethingv2,validation,182381,data/Something_data/videos_full/182381.webm,6,8,100,4,6,True,True,0.987970769405365,0.09928464912809432,0.0014931931582395919,0.5208980902098119,43,8,8,8,False,
somethingv2,validation,186406,data/Something_data/videos_full/186406.webm,6,8,100,4,76,False,False,0.1328890472650528,0.030223026871681213,0.0014931931582395919,0.4208232909440994,66,8,8,8,False,
somethingv2,validation,87900,data/Something_data/videos_full/87900.webm,6,8,100,4,15,False,False,0.23015756905078888,0.09929341007955372,0.0014931931582395919,0.38920791703276336,47,8,8,8,False,
somethingv2,validation,130007,data/Something_data/videos_full/130007.webm,6,8,100,4,6,True,True,0.9560927748680115,0.036822012858465314,0.0014931931582395919,0.28899656189605594,30,8,8,8,False,
somethingv2,validation,2819,data/Something_data/videos_full/2819.webm,6,8,100,4,6,True,True,0.9968763589859009,0.142873196862638,0.0014931931582395919,0.25154117797501385,43,8,8,8,False,
somethingv2,validation,18814,data/Something_data/videos_full/18814.webm,6,8,100,4,6,True,True,0.9987291693687439,0.0575266070663929,0.0014931931582395919,0.1078554808627814,52,8,8,8,False,
somethingv2,validation,146072,data/Something_data/videos_full/146072.webm,7,8,100,4,-1,False,False,0.0,0.0,0.0,0.1893499360885471,0,0,0,0,True,"[17:17:06] /github/workspace/src/video/ffmpeg/threaded_decoder.cc:292: [17:17:06] /github/workspace/src/video/ffmpeg/threaded_decoder.cc:218: Check failed: avcodec_send_packet(dec_ctx_.get(), pkt.get()) >= 0 (-11 vs. 0) Thread worker: Error sending packet."
somethingv2,validation,55368,data/Something_data/videos_full/55368.webm,6,8,100,4,6,True,True,0.2702174782752991,0.08364854194223881,0.0015084573460626416,4.354130285093561,68,8,8,8,False,
somethingv2,validation,148029,data/Something_data/videos_full/148029.webm,6,8,100,4,6,True,True,0.5503421425819397,0.13992630410939455,0.0015084573460626416,4.2693936170544475,59,8,8,8,False,
somethingv2,validation,11508,data/Something_data/videos_full/11508.webm,6,8,100,4,0,False,True,0.14313487708568573,0.1079713930375874,0.0015084573460626416,4.128776894882321,35,8,8,8,False,
somethingv2,validation,219046,data/Something_data/videos_full/219046.webm,6,8,100,4,6,True,True,0.8618946671485901,0.08065663790330291,0.0015084573460626416,4.020006858976558,43,8,8,8,False,
somethingv2,validation,5143,data/Something_data/videos_full/5143.webm,6,8,100,4,6,True,True,0.9915112853050232,0.07805244508199394,0.0015084573460626416,3.9385018299799412,26,7,8,8,False,
somethingv2,validation,89190,data/Something_data/videos_full/89190.webm,6,8,100,4,6,True,True,0.697074294090271,0.1064362011384219,0.0015084573460626416,3.859527911990881,54,8,8,8,False,
somethingv2,validation,130688,data/Something_data/videos_full/130688.webm,6,8,100,4,14,False,True,0.15560489892959595,0.12459561182186007,0.0015084573460626416,3.752442569937557,57,8,8,8,False,
somethingv2,validation,100253,data/Something_data/videos_full/100253.webm,6,8,100,4,6,True,True,0.9996566772460938,0.054722020868211985,0.0015084573460626416,3.627031928161159,38,8,8,8,False,
somethingv2,validation,86299,data/Something_data/videos_full/86299.webm,7,8,100,4,7,True,True,0.9691188931465149,0.22089404612779617,0.0015084573460626416,3.5714021248277277,35,8,8,8,False,
somethingv2,validation,85017,data/Something_data/videos_full/85017.webm,7,8,100,4,7,True,True,0.42965155839920044,0.1808124331291765,0.0015084573460626416,3.3489752868190408,31,8,8,8,False,
somethingv2,validation,134434,data/Something_data/videos_full/134434.webm,7,8,100,4,14,False,False,0.17743298411369324,0.1170959488954395,0.0015084573460626416,3.167297028005123,45,8,8,8,False,
